Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
08:10:00,8.618198E-01,0.000000E+00,5.614554E+00,6.901652E+04,9.633130E+04,1.476530E+00,1.465245E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.880280E+00,4.940621E+04,7.607714E+04,1.399108E+00,1.526641E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.728996E+00,4.769793E+04,7.435047E+04,1.997159E+00,1.035544E+04,8.618198E-01,0.000000E+00,0.000000E+00
08:20:00,8.618198E-01,0.000000E+00,5.666082E+00,6.974266E+04,9.711185E+04,1.491484E+00,1.449983E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.923550E+00,5.011332E+04,7.685229E+04,1.409250E+00,1.517753E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.768347E+00,4.836583E+04,7.508527E+04,2.020245E+00,1.014432E+04,8.618198E-01,0.000000E+00,0.000000E+00
08:30:00,8.618198E-01,0.000000E+00,5.612414E+00,6.940414E+04,9.672005E+04,1.464669E+00,1.472062E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.861546E+00,4.969707E+04,7.636158E+04,1.379094E+00,1.542574E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.701327E+00,4.789391E+04,7.452899E+04,1.942809E+00,1.078099E+04,8.618198E-01,0.000000E+00,0.000000E+00
08:40:00,8.618198E-01,0.000000E+00,5.578812E+00,6.931084E+04,9.660088E+04,1.449243E+00,1.484768E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.824584E+00,4.956927E+04,7.619932E+04,1.361020E+00,1.557462E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.659781E+00,4.771464E+04,7.430861E+04,1.894530E+00,1.117866E+04,8.618198E-01,0.000000E+00,0.000000E+00
08:50:00,8.618198E-01,0.000000E+00,5.554139E+00,6.932141E+04,9.659750E+04,1.437442E+00,1.494490E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.797686E+00,4.955543E+04,7.616668E+04,1.347039E+00,1.568980E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.628671E+00,4.765342E+04,7.422349E+04,1.855784E+00,1.149789E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:00:00,8.618198E-01,0.000000E+00,5.534089E+00,6.938456E+04,9.665316E+04,1.427543E+00,1.502645E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.775855E+00,4.959867E+04,7.619859E+04,1.335241E+00,1.578700E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.603089E+00,4.765444E+04,7.420917E+04,1.822321E+00,1.177359E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:10:00,8.618198E-01,0.000000E+00,5.517297E+00,6.945406E+04,9.671866E+04,1.419055E+00,1.509638E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.757660E+00,4.965239E+04,7.624512E+04,1.325116E+00,1.587042E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.581575E+00,4.767082E+04,7.421504E+04,1.792935E+00,1.201571E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:20:00,8.618198E-01,0.000000E+00,5.502922E+00,6.955076E+04,9.681406E+04,1.411665E+00,1.515727E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.742261E+00,4.973757E+04,7.632642E+04,1.316303E+00,1.594303E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.563392E+00,4.772467E+04,7.426251E+04,1.766880E+00,1.223040E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:30:00,8.618198E-01,0.000000E+00,5.490526E+00,6.966973E+04,9.693361E+04,1.405142E+00,1.521101E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.729097E+00,4.984789E+04,7.643519E+04,1.308533E+00,1.600705E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.547922E+00,4.780905E+04,7.434340E+04,1.743555E+00,1.242259E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:40:00,8.618198E-01,0.000000E+00,5.479589E+00,6.980511E+04,9.707064E+04,1.399309E+00,1.525907E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.717626E+00,4.997727E+04,7.656447E+04,1.301594E+00,1.606423E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.534626E+00,4.791789E+04,7.445071E+04,1.722449E+00,1.259649E+04,8.618198E-01,0.000000E+00,0.000000E+00
09:50:00,8.618198E-01,0.000000E+00,5.469913E+00,6.995469E+04,9.722272E+04,1.394032E+00,1.530255E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.707576E+00,5.012263E+04,7.671084E+04,1.295327E+00,1.611586E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.523179E+00,4.804753E+04,7.458032E+04,1.703205E+00,1.275506E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:00:00,8.618198E-01,0.000000E+00,5.461170E+00,7.011476E+04,9.738571E+04,1.389209E+00,1.534229E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.698646E+00,5.028060E+04,7.687054E+04,1.289617E+00,1.616291E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.513280E+00,4.819459E+04,7.472846E+04,1.685580E+00,1.290027E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:10:00,8.618198E-01,0.000000E+00,5.453213E+00,7.025327E+04,9.752680E+04,1.384756E+00,1.537898E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.690614E+00,5.041826E+04,7.700969E+04,1.284361E+00,1.620621E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.504699E+00,4.832607E+04,7.486110E+04,1.669326E+00,1.303421E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:20:00,8.618198E-01,0.000000E+00,5.445906E+00,7.039909E+04,9.767548E+04,1.380606E+00,1.541317E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.683318E+00,5.056421E+04,7.715753E+04,1.279480E+00,1.624643E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.497184E+00,4.846956E+04,7.500639E+04,1.654231E+00,1.315858E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:30:00,8.618198E-01,0.000000E+00,5.439096E+00,7.055051E+04,9.782995E+04,1.376708E+00,1.544529E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.676609E+00,5.071677E+04,7.731227E+04,1.274910E+00,1.628409E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.490610E+00,4.862363E+04,7.516283E+04,1.640133E+00,1.327475E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:40:00,8.618198E-01,0.000000E+00,5.432749E+00,7.070713E+04,9.798986E+04,1.373018E+00,1.547570E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.670450E+00,5.087551E+04,7.747355E+04,1.270600E+00,1.631960E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.484870E+00,4.878708E+04,7.532918E+04,1.626897E+00,1.338381E+04,8.618198E-01,0.000000E+00,0.000000E+00
10:50:00,8.618198E-01,0.000000E+00,5.426748E+00,7.086766E+04,9.815372E+04,1.369505E+00,1.550464E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.664715E+00,5.103903E+04,7.763974E+04,1.266512E+00,1.635329E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.479843E+00,4.895856E+04,7.550390E+04,1.614415E+00,1.348666E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:00:00,8.618198E-01,0.000000E+00,5.421084E+00,7.103197E+04,9.832150E+04,1.366138E+00,1.553238E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.659386E+00,5.120710E+04,7.781070E+04,1.262605E+00,1.638548E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.475470E+00,4.913741E+04,7.568636E+04,1.602551E+00,1.358441E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:10:00,8.618198E-01,0.000000E+00,5.415546E+00,7.112168E+04,9.841266E+04,1.362898E+00,1.555908E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.654234E+00,5.130116E+04,7.790554E+04,1.258856E+00,1.641637E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.471507E+00,4.924484E+04,7.579540E+04,1.591245E+00,1.367757E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:20:00,8.618198E-01,0.000000E+00,5.410117E+00,7.121263E+04,9.850515E+04,1.359770E+00,1.558486E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.649231E+00,5.139690E+04,7.800220E+04,1.255248E+00,1.644610E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.467903E+00,4.935632E+04,7.590875E+04,1.580446E+00,1.376655E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:30:00,8.618198E-01,0.000000E+00,5.404764E+00,7.130442E+04,9.859858E+04,1.356740E+00,1.560982E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.644340E+00,5.149389E+04,7.810023E+04,1.251764E+00,1.647480E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.464598E+00,4.947116E+04,7.602569E+04,1.570105E+00,1.385176E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:40:00,8.618198E-01,0.000000E+00,5.399457E+00,7.139674E+04,9.869263E+04,1.353797E+00,1.563407E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.639524E+00,5.159174E+04,7.819923E+04,1.248392E+00,1.650259E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.461533E+00,4.958871E+04,7.614553E+04,1.560179E+00,1.393354E+04,8.618198E-01,0.000000E+00,0.000000E+00
11:50:00,8.618198E-01,0.000000E+00,5.394170E+00,7.148927E+04,9.878682E+04,1.350940E+00,1.565761E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.634753E+00,5.169008E+04,7.829866E+04,1.245134E+00,1.652944E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.458655E+00,4.970835E+04,7.626749E+04,1.550682E+00,1.401180E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:00:00,8.618198E-01,0.000000E+00,5.388880E+00,7.158178E+04,9.888091E+04,1.348160E+00,1.568052E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.629999E+00,5.178862E+04,7.839822E+04,1.241976E+00,1.655545E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.455914E+00,4.982954E+04,7.639097E+04,1.541567E+00,1.408690E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:10:00,8.618198E-01,0.000000E+00,5.383683E+00,7.164492E+04,9.894488E+04,1.345448E+00,1.570286E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.625365E+00,5.185810E+04,7.846792E+04,1.238908E+00,1.658073E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.453394E+00,4.992281E+04,7.648578E+04,1.532791E+00,1.415922E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:20:00,8.618198E-01,0.000000E+00,5.378561E+00,7.170891E+04,9.900979E+04,1.342799E+00,1.572469E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.620833E+00,5.192872E+04,7.853889E+04,1.235921E+00,1.660535E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.451056E+00,5.001813E+04,7.658281E+04,1.524323E+00,1.422899E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:30:00,8.618198E-01,0.000000E+00,5.373504E+00,7.177363E+04,9.907547E+04,1.340208E+00,1.574604E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.616389E+00,5.200035E+04,7.861093E+04,1.233009E+00,1.662934E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.448872E+00,5.011518E+04,7.668167E+04,1.516141E+00,1.429641E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:40:00,8.618198E-01,0.000000E+00,5.368504E+00,7.183900E+04,9.914190E+04,1.337672E+00,1.576694E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.612026E+00,5.207287E+04,7.868398E+04,1.230167E+00,1.665275E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.446817E+00,5.021369E+04,7.678213E+04,1.508224E+00,1.436164E+04,8.618198E-01,0.000000E+00,0.000000E+00
12:50:00,8.618198E-01,0.000000E+00,5.363555E+00,7.190493E+04,9.920891E+04,1.335179E+00,1.578748E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.607732E+00,5.214619E+04,7.875785E+04,1.227379E+00,1.667573E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.444872E+00,5.031343E+04,7.688386E+04,1.500504E+00,1.442525E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:00:00,8.618198E-01,0.000000E+00,5.358651E+00,7.197137E+04,9.927635E+04,1.332729E+00,1.580766E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.603502E+00,5.222021E+04,7.883238E+04,1.224645E+00,1.669826E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.443019E+00,5.041420E+04,7.698660E+04,1.492979E+00,1.448726E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:10:00,8.618198E-01,0.000000E+00,5.353745E+00,7.199218E+04,9.929698E+04,1.330323E+00,1.582749E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.599283E+00,5.224875E+04,7.886019E+04,1.221965E+00,1.672034E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.441198E+00,5.046973E+04,7.704281E+04,1.485652E+00,1.454763E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:20:00,8.618198E-01,0.000000E+00,5.348833E+00,7.201292E+04,9.931762E+04,1.327960E+00,1.584696E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.595071E+00,5.227737E+04,7.888813E+04,1.219341E+00,1.674196E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.439396E+00,5.052547E+04,7.709932E+04,1.478516E+00,1.460643E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:30:00,8.618198E-01,0.000000E+00,5.343909E+00,7.203353E+04,9.933816E+04,1.325638E+00,1.586609E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.590856E+00,5.230596E+04,7.891610E+04,1.216769E+00,1.676315E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.437597E+00,5.058124E+04,7.715590E+04,1.471563E+00,1.466372E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:40:00,8.618198E-01,0.000000E+00,5.338968E+00,7.205394E+04,9.935852E+04,1.323357E+00,1.588489E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.586632E+00,5.233444E+04,7.894397E+04,1.214248E+00,1.678392E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.435786E+00,5.063688E+04,7.721236E+04,1.464785E+00,1.471957E+04,8.618198E-01,0.000000E+00,0.000000E+00
13:50:00,8.618198E-01,0.000000E+00,5.334002E+00,7.207407E+04,9.937859E+04,1.321114E+00,1.590337E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.582391E+00,5.236273E+04,7.897163E+04,1.211778E+00,1.680427E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.433949E+00,5.069222E+04,7.726848E+04,1.458174E+00,1.477404E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:00:00,8.618198E-01,0.000000E+00,5.329006E+00,7.209388E+04,9.939829E+04,1.318909E+00,1.592154E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.578126E+00,5.239076E+04,7.899898E+04,1.209357E+00,1.682423E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.432071E+00,5.074711E+04,7.732408E+04,1.451724E+00,1.482718E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:10:00,8.618198E-01,0.000000E+00,5.323904E+00,7.203646E+04,9.933870E+04,1.316742E+00,1.593940E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.573753E+00,5.234155E+04,7.894687E+04,1.206982E+00,1.684379E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.430057E+00,5.072445E+04,7.729986E+04,1.445429E+00,1.487905E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:20:00,8.618198E-01,0.000000E+00,5.318682E+00,7.197770E+04,9.927778E+04,1.314610E+00,1.595696E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.569256E+00,5.229094E+04,7.889334E+04,1.204654E+00,1.686298E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.427887E+00,5.070002E+04,7.727382E+04,1.439283E+00,1.492970E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:30:00,8.618198E-01,0.000000E+00,5.313337E+00,7.191755E+04,9.921554E+04,1.312513E+00,1.597424E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.564627E+00,5.223885E+04,7.883837E+04,1.202371E+00,1.688179E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.425545E+00,5.067367E+04,7.724586E+04,1.433279E+00,1.497917E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:40:00,8.618198E-01,0.000000E+00,5.307861E+00,7.185592E+04,9.915183E+04,1.310450E+00,1.599124E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.559859E+00,5.218519E+04,7.878181E+04,1.200131E+00,1.690025E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.423015E+00,5.064520E+04,7.721572E+04,1.427414E+00,1.502750E+04,8.618198E-01,0.000000E+00,0.000000E+00
14:50:00,8.618198E-01,0.000000E+00,5.302246E+00,7.179273E+04,9.908649E+04,1.308421E+00,1.600796E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.554942E+00,5.212986E+04,7.872345E+04,1.197934E+00,1.691835E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.420279E+00,5.061441E+04,7.718309E+04,1.421681E+00,1.507473E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:00:00,8.618198E-01,0.000000E+00,5.296486E+00,7.172792E+04,9.901936E+04,1.306423E+00,1.602442E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.549869E+00,5.207277E+04,7.866313E+04,1.195778E+00,1.693611E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.417322E+00,5.058113E+04,7.714770E+04,1.416077E+00,1.512091E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:10:00,8.618198E-01,0.000000E+00,5.290528E+00,7.156965E+04,9.885630E+04,1.304458E+00,1.604061E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.544579E+00,5.192203E+04,7.850645E+04,1.193663E+00,1.695354E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.414076E+00,5.045339E+04,7.701506E+04,1.410597E+00,1.516606E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:20:00,8.618198E-01,0.000000E+00,5.284378E+00,7.140922E+04,9.869108E+04,1.302524E+00,1.605655E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.539079E+00,5.176892E+04,7.834736E+04,1.191588E+00,1.697064E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.410536E+00,5.032233E+04,7.687899E+04,1.405238E+00,1.521022E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:30:00,8.618198E-01,0.000000E+00,5.278026E+00,7.124652E+04,9.852368E+04,1.300619E+00,1.607224E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.533358E+00,5.161331E+04,7.818578E+04,1.189551E+00,1.698742E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.406683E+00,5.018775E+04,7.673934E+04,1.399994E+00,1.525343E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:40:00,8.618198E-01,0.000000E+00,5.271466E+00,7.108147E+04,9.835395E+04,1.298744E+00,1.608769E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.527405E+00,5.145511E+04,7.802157E+04,1.187552E+00,1.700389E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.402499E+00,5.004944E+04,7.659584E+04,1.394864E+00,1.529570E+04,8.618198E-01,0.000000E+00,0.000000E+00
15:50:00,8.618198E-01,0.000000E+00,5.264690E+00,7.091401E+04,9.818165E+04,1.296898E+00,1.610290E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.521215E+00,5.129422E+04,7.785444E+04,1.185590E+00,1.702006E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.397966E+00,4.990722E+04,7.644810E+04,1.389842E+00,1.533708E+04,8.618198E-01,0.000000E+00,0.000000E+00
16:00:00,8.618198E-01,0.000000E+00,5.257693E+00,7.074405E+04,9.800664E+04,1.295081E+00,1.611788E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.514778E+00,5.113057E+04,7.768426E+04,1.183664E+00,1.703593E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.393070E+00,4.976090E+04,7.629588E+04,1.384926E+00,1.537758E+04,8.618198E-01,0.000000E+00,0.000000E+00
16:10:00,8.618198E-01,0.000000E+00,5.250629E+00,7.054292E+04,9.779975E+04,1.293290E+00,1.613263E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.508262E+00,5.093562E+04,7.748195E+04,1.181773E+00,1.705151E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.387969E+00,4.958187E+04,7.611004E+04,1.380113E+00,1.541724E+04,8.618198E-01,0.000000E+00,0.000000E+00
16:20:00,8.618198E-01,0.000000E+00,5.243485E+00,7.034090E+04,9.759193E+04,1.291527E+00,1.614716E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.501657E+00,5.073966E+04,7.727858E+04,1.179916E+00,1.706681E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.382651E+00,4.940040E+04,7.592160E+04,1.375400E+00,1.545607E+04,8.618198E-01,0.000000E+00,0.000000E+00
16:30:00,8.618198E-01,0.000000E+00,5.236263E+00,7.013800E+04,9.738331E+04,1.289790E+00,1.616147E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.494964E+00,5.054271E+04,7.707427E+04,1.178092E+00,1.708184E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.377111E+00,4.921642E+04,7.573060E+04,1.370784E+00,1.549411E+04,8.618198E-01,0.000000E+00,0.000000E+00
16:40:00,8.618198E-01,0.000000E+00,5.228964E+00,6.993424E+04,9.717379E+04,1.288079E+00,1.617557E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.488185E+00,5.034479E+04,7.686890E+04,1.176302E+00,1.709659E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.371348E+00,4.902995E+04,7.553694E+04,1.366262E+00,1.553137E+04,8.618198E-01,0.000000E+00,0.000000E+00
