Time,SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
04:40:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.370956E+01,4.966819E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.362541E+01,5.010090E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.361848E+01,5.012883E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.362541E+01,5.010090E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.316083E+01,5.445233E+01
04:50:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.369367E+01,4.971572E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.360910E+01,5.015016E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.360171E+01,5.017953E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.360910E+01,5.015016E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.314749E+01,5.449627E+01
05:00:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.367795E+01,4.976281E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.359297E+01,5.019892E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.358520E+01,5.022948E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.359297E+01,5.019892E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.313418E+01,5.454015E+01
05:10:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.366212E+01,4.981026E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.357682E+01,5.024781E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.356869E+01,5.027946E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.357682E+01,5.024781E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.312091E+01,5.458392E+01
05:20:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.364741E+01,4.985442E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.356153E+01,5.029411E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.355332E+01,5.032608E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.356153E+01,5.029411E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.310771E+01,5.462754E+01
05:30:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.363421E+01,4.989408E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.354740E+01,5.033698E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.353943E+01,5.036821E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.354740E+01,5.033698E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.309458E+01,5.467093E+01
05:40:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.362225E+01,4.993004E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.353421E+01,5.037702E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.352679E+01,5.040662E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.353421E+01,5.037702E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.308157E+01,5.471397E+01
05:50:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.361119E+01,4.996333E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.352174E+01,5.041490E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.351506E+01,5.044227E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.352174E+01,5.041490E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.306872E+01,5.475654E+01
06:00:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.360085E+01,4.999445E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.350991E+01,5.045088E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.350409E+01,5.047567E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.350991E+01,5.045088E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.305606E+01,5.479849E+01
06:10:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.359119E+01,5.002357E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.349870E+01,5.048500E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.349381E+01,5.050696E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.349870E+01,5.048500E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.304364E+01,5.483968E+01
06:20:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.358387E+01,5.004564E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348937E+01,5.051341E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.348578E+01,5.053141E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348937E+01,5.051341E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.303149E+01,5.488000E+01
06:30:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.357909E+01,5.006007E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348203E+01,5.053576E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.348019E+01,5.054845E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348203E+01,5.053576E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.301966E+01,5.491931E+01
06:40:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.357626E+01,5.006860E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347626E+01,5.055335E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.347650E+01,5.055971E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347626E+01,5.055335E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.300821E+01,5.495740E+01
06:50:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.357490E+01,5.007268E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347175E+01,5.056711E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.347426E+01,5.056655E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347175E+01,5.056711E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.299719E+01,5.499407E+01
07:00:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.357483E+01,5.007291E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346841E+01,5.057730E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.347328E+01,5.056952E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346841E+01,5.057730E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.298666E+01,5.502914E+01
07:10:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.357597E+01,5.006946E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346623E+01,5.058394E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.347352E+01,5.056879E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346623E+01,5.058394E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.297667E+01,5.506243E+01
07:20:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.358173E+01,5.005210E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346782E+01,5.057911E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.347815E+01,5.055468E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.346782E+01,5.057911E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.296743E+01,5.509324E+01
